geoid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
14000US25017334200,8.0,1.0,15.0,14.0,15.0,3.0,1.0,7.0,1.0,1.0,1.0,9.0,14.0,1.0,7.0,7.0,2.0,7.0,1.0,1.0,7.0,1.0,1.0,9.0,3.0,9.0,4.0,1.0,2.0,4.0,1.0,1.0,8.0,7.0,8.0,7.0,7.0,10.0,8.0,1.0,7.0,8.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,8.0
14000US25017312100,23.0,23.0,24.0,4.0,31.0,33.0,3.0,32.0,26.0,24.0,24.0,24.0,25.0,3.0,24.0,3.0,24.0,21.0,26.0,8.0,23.0,3.0,4.0,3.0,28.0,21.0,19.0,3.0,28.0,3.0,22.0,23.0,26.0,3.0,24.0,27.0,6.0,24.0,23.0,27.0,26.0,24.0,19.0,22.0,26.0,21.0,3.0,17.0,23.0,25.0,27.0
14000US25021409101,3.0,3.0,1.0,3.0,9.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,5.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,11.0
14000US25017323100,8.0,6.0,21.0,6.0,11.0,13.0,22.0,7.0,6.0,2.0,6.0,8.0,2.0,8.0,7.0,7.0,2.0,12.0,10.0,4.0,19.0,2.0,18.0,9.0,21.0,9.0,2.0,21.0,23.0,18.0,11.0,11.0,2.0,7.0,7.0,17.0,7.0,2.0,10.0,7.0,19.0,18.0,6.0,10.0,2.0,10.0,18.0,2.0,8.0,9.0,8.0
14000US33015106200,3.0,3.0,9.0,11.0,9.0,3.0,3.0,11.0,1.0,3.0,1.0,12.0,11.0,3.0,3.0,3.0,3.0,9.0,4.0,3.0,3.0,3.0,4.0,12.0,6.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,12.0,8.0,3.0,9.0,3.0,14.0,13.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,11.0,2.0
14000US33015062000,3.0,3.0,9.0,11.0,9.0,3.0,3.0,11.0,1.0,3.0,1.0,12.0,11.0,3.0,3.0,3.0,3.0,9.0,4.0,3.0,3.0,3.0,4.0,12.0,6.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,12.0,8.0,3.0,9.0,3.0,14.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,11.0,2.0
14000US25017382602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14000US25021403300,3.0,3.0,2.0,3.0,13.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0
14000US25017316202,14.0,9.0,15.0,14.0,15.0,3.0,13.0,16.0,14.0,13.0,8.0,9.0,14.0,10.0,9.0,9.0,10.0,7.0,13.0,1.0,9.0,11.0,9.0,9.0,3.0,9.0,4.0,10.0,2.0,4.0,3.0,9.0,8.0,7.0,8.0,7.0,11.0,10.0,15.0,1.0,7.0,8.0,1.0,1.0,8.0,8.0,8.0,3.0,3.0,14.0,2.0
14000US25021408101,3.0,3.0,6.0,3.0,14.0,13.0,3.0,15.0,15.0,3.0,14.0,3.0,1.0,3.0,14.0,14.0,3.0,12.0,4.0,3.0,3.0,3.0,4.0,3.0,12.0,3.0,3.0,3.0,13.0,3.0,3.0,3.0,3.0,3.0,11.0,3.0,3.0,14.0,7.0,12.0,4.0,3.0,12.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,14.0
14000US25025981100,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US33015101100,10.0,10.0,11.0,11.0,11.0,31.0,10.0,11.0,10.0,10.0,4.0,9.0,11.0,8.0,11.0,9.0,9.0,9.0,8.0,12.0,1.0,8.0,10.0,9.0,6.0,9.0,9.0,9.0,8.0,9.0,9.0,12.0,8.0,7.0,8.0,7.0,9.0,9.0,14.0,5.0,9.0,3.0,8.0,8.0,7.0,9.0,11.0,9.0,10.0,11.0,6.0
14000US25023540103,3.0,3.0,1.0,3.0,12.0,3.0,3.0,19.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,7.0,3.0,1.0,1.0,9.0,1.0,3.0,3.0,3.0,3.0,1.0,7.0,3.0,3.0,1.0,1.0,4.0,9.0,1.0,11.0,1.0,1.0,3.0,3.0,3.0,3.0,17.0
14000US25023530100,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,13.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
14000US25021423100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,22.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,22.0,5.0,1.0,23.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0
14000US25025010802,3.0,3.0,14.0,3.0,9.0,3.0,3.0,19.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,7.0,3.0,3.0,3.0,16.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,11.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,6.0
14000US25009267101,4.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,7.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,7.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0
14000US33015065007,3.0,3.0,9.0,11.0,9.0,3.0,3.0,11.0,1.0,3.0,1.0,12.0,11.0,3.0,3.0,3.0,3.0,9.0,4.0,3.0,3.0,3.0,4.0,12.0,6.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,12.0,8.0,3.0,9.0,3.0,14.0,13.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,11.0,2.0
14000US25017366100,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0
14000US25021404201,13.0,13.0,21.0,12.0,14.0,11.0,11.0,15.0,11.0,11.0,14.0,12.0,12.0,12.0,12.0,13.0,13.0,20.0,11.0,13.0,11.0,10.0,11.0,12.0,12.0,17.0,16.0,12.0,13.0,13.0,8.0,13.0,10.0,12.0,19.0,9.0,10.0,11.0,13.0,11.0,12.0,11.0,12.0,9.0,10.0,11.0,22.0,12.0,13.0,12.0,14.0
14000US25017338400,8.0,16.0,21.0,10.0,8.0,8.0,14.0,7.0,20.0,14.0,15.0,8.0,9.0,11.0,7.0,7.0,2.0,8.0,9.0,15.0,12.0,9.0,18.0,13.0,16.0,13.0,12.0,13.0,14.0,17.0,12.0,8.0,12.0,12.0,12.0,11.0,7.0,17.0,12.0,8.0,7.0,13.0,7.0,12.0,9.0,9.0,17.0,27.0,9.0,17.0,28.0
14000US25009268300,3.0,3.0,9.0,11.0,9.0,3.0,3.0,11.0,1.0,3.0,1.0,12.0,11.0,3.0,3.0,3.0,3.0,9.0,4.0,3.0,3.0,3.0,4.0,12.0,6.0,3.0,3.0,3.0,14.0,3.0,3.0,3.0,3.0,12.0,8.0,3.0,9.0,3.0,14.0,1.0,4.0,4.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,11.0,15.0
14000US25017386100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,15.0,3.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0
14000US25023505102,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,13.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0
14000US25023541100,1.0,1.0,1.0,5.0,22.0,1.0,18.0,23.0,9.0,1.0,1.0,18.0,1.0,18.0,19.0,18.0,1.0,17.0,24.0,1.0,1.0,15.0,17.0,16.0,1.0,18.0,11.0,1.0,20.0,1.0,1.0,20.0,14.0,1.0,1.0,16.0,1.0,16.0,1.0,1.0,5.0,15.0,13.0,15.0,1.0,18.0,1.0,3.0,18.0,1.0,1.0
14000US25021417300,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0
14000US33017082000,3.0,3.0,9.0,11.0,9.0,3.0,3.0,11.0,1.0,3.0,1.0,12.0,11.0,3.0,3.0,3.0,3.0,9.0,4.0,3.0,3.0,3.0,4.0,12.0,6.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,12.0,8.0,3.0,9.0,3.0,14.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,11.0,2.0
14000US25025050400,19.0,3.0,14.0,3.0,9.0,23.0,19.0,19.0,20.0,16.0,22.0,3.0,22.0,3.0,3.0,3.0,20.0,1.0,24.0,21.0,16.0,3.0,4.0,3.0,7.0,3.0,3.0,15.0,16.0,20.0,18.0,20.0,23.0,3.0,21.0,15.0,3.0,19.0,11.0,21.0,4.0,19.0,13.0,4.0,17.0,16.0,3.0,23.0,17.0,3.0,22.0
14000US25017301102,10.0,6.0,5.0,9.0,2.0,25.0,9.0,5.0,1.0,9.0,23.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,2.0,13.0,1.0,11.0,8.0,22.0,10.0,7.0,2.0,3.0,5.0,1.0,1.0,3.0,14.0,1.0,16.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25009210200,4.0,20.0,19.0,22.0,3.0,4.0,20.0,3.0,18.0,19.0,20.0,21.0,23.0,12.0,4.0,19.0,18.0,18.0,21.0,22.0,21.0,17.0,20.0,20.0,23.0,19.0,20.0,20.0,22.0,19.0,19.0,21.0,18.0,21.0,18.0,18.0,22.0,18.0,20.0,20.0,17.0,4.0,22.0,18.0,22.0,17.0,19.0,24.0,21.0,19.0,3.0
14000US25017357700,17.0,13.0,9.0,17.0,27.0,17.0,16.0,11.0,17.0,5.0,3.0,5.0,7.0,9.0,2.0,2.0,6.0,10.0,5.0,11.0,5.0,5.0,5.0,5.0,8.0,6.0,14.0,5.0,21.0,6.0,5.0,2.0,6.0,2.0,15.0,5.0,2.0,8.0,14.0,16.0,20.0,5.0,16.0,11.0,6.0,6.0,5.0,17.0,16.0,6.0,2.0
14000US25017320103,1.0,1.0,1.0,5.0,22.0,1.0,18.0,23.0,9.0,1.0,19.0,18.0,19.0,18.0,19.0,18.0,12.0,17.0,24.0,21.0,21.0,15.0,17.0,16.0,1.0,18.0,11.0,18.0,20.0,17.0,15.0,20.0,14.0,1.0,17.0,16.0,22.0,16.0,1.0,19.0,5.0,15.0,13.0,15.0,18.0,18.0,1.0,21.0,18.0,1.0,1.0
14000US25023508200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14000US25009260700,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,10.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25025070800,12.0,15.0,13.0,14.0,13.0,9.0,15.0,10.0,8.0,4.0,10.0,3.0,10.0,4.0,3.0,3.0,3.0,11.0,14.0,5.0,12.0,3.0,5.0,4.0,11.0,3.0,21.0,13.0,9.0,10.0,16.0,10.0,3.0,11.0,4.0,11.0,14.0,14.0,11.0,9.0,3.0,21.0,3.0,4.0,6.0,9.0,10.0,3.0,12.0,3.0,11.0
14000US25017373700,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,12.0,15.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,14.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0
14000US25017374700,3.0,3.0,12.0,3.0,12.0,3.0,3.0,2.0,22.0,3.0,1.0,6.0,1.0,12.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,11.0,3.0,10.0,3.0,10.0,3.0,10.0,3.0,3.0,3.0,1.0,3.0,14.0,3.0,13.0,10.0,4.0,11.0,22.0,4.0,10.0,3.0,11.0,3.0,14.0,3.0,12.0
14000US25009260401,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,10.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25021410400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,15.0,3.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
14000US25021441204,3.0,3.0,25.0,9.0,5.0,17.0,19.0,20.0,27.0,6.0,25.0,15.0,11.0,4.0,25.0,3.0,25.0,7.0,4.0,3.0,5.0,3.0,5.0,15.0,5.0,6.0,24.0,24.0,29.0,26.0,23.0,3.0,7.0,3.0,8.0,5.0,1.0,25.0,11.0,28.0,20.0,8.0,13.0,6.0,6.0,3.0,26.0,28.0,3.0,3.0,11.0
14000US25009251200,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,10.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25009251700,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,10.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25023505101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14000US25017301101,10.0,6.0,5.0,9.0,15.0,25.0,9.0,5.0,1.0,9.0,23.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,1.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,2.0,13.0,1.0,11.0,8.0,22.0,10.0,7.0,2.0,3.0,5.0,1.0,1.0,3.0,14.0,1.0,16.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25009265102,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0
14000US33015003602,10.0,10.0,11.0,11.0,11.0,3.0,10.0,9.0,8.0,10.0,9.0,10.0,9.0,11.0,10.0,10.0,11.0,8.0,8.0,10.0,10.0,9.0,8.0,10.0,6.0,10.0,9.0,9.0,8.0,9.0,9.0,10.0,8.0,7.0,9.0,8.0,9.0,9.0,12.0,1.0,9.0,3.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0
14000US25021403100,3.0,9.0,3.0,14.0,15.0,3.0,13.0,2.0,14.0,13.0,1.0,2.0,14.0,10.0,9.0,9.0,3.0,7.0,13.0,4.0,3.0,7.0,9.0,9.0,3.0,3.0,7.0,10.0,2.0,7.0,3.0,9.0,8.0,3.0,8.0,3.0,11.0,3.0,6.0,1.0,2.0,3.0,1.0,1.0,8.0,8.0,3.0,3.0,3.0,3.0,18.0
14000US25025120500,2.0,5.0,2.0,1.0,25.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,16.0
14000US25017327102,10.0,6.0,5.0,9.0,15.0,25.0,9.0,5.0,1.0,9.0,23.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,1.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,2.0,13.0,1.0,11.0,8.0,22.0,10.0,7.0,2.0,3.0,5.0,1.0,1.0,3.0,14.0,1.0,16.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25017317301,2.0,24.0,2.0,3.0,6.0,2.0,2.0,7.0,6.0,5.0,26.0,5.0,26.0,5.0,26.0,2.0,5.0,1.0,4.0,24.0,2.0,5.0,21.0,5.0,29.0,25.0,3.0,5.0,4.0,2.0,24.0,2.0,5.0,23.0,2.0,2.0,24.0,5.0,9.0,4.0,4.0,10.0,17.0,4.0,4.0,5.0,27.0,5.0,15.0,5.0,2.0
14000US25009221300,8.0,2.0,3.0,2.0,11.0,3.0,4.0,7.0,6.0,2.0,6.0,2.0,2.0,2.0,7.0,7.0,2.0,9.0,10.0,4.0,7.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,7.0,3.0,17.0,7.0,2.0,8.0,2.0,2.0,10.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0
14000US25017387202,1.0,15.0,1.0,16.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,16.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,13.0,1.0,8.0,1.0,1.0,1.0,11.0,9.0,15.0,2.0,13.0,1.0,1.0,1.0,12.0,1.0,1.0
14000US25023510501,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25017356300,3.0,3.0,15.0,3.0,9.0,3.0,3.0,24.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,18.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,17.0,3.0,3.0,3.0,3.0,3.0,8.0,3.0,3.0,3.0,15.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,13.0
14000US25025050500,4.0,1.0,13.0,5.0,13.0,9.0,19.0,22.0,20.0,20.0,10.0,1.0,10.0,16.0,1.0,1.0,19.0,1.0,24.0,21.0,21.0,1.0,1.0,1.0,11.0,11.0,11.0,1.0,16.0,10.0,16.0,20.0,20.0,11.0,1.0,21.0,1.0,17.0,1.0,18.0,4.0,19.0,13.0,4.0,17.0,16.0,10.0,29.0,17.0,1.0,3.0
14000US25009260200,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,10.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25025140106,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25017322300,17.0,3.0,22.0,12.0,12.0,11.0,11.0,13.0,20.0,15.0,10.0,14.0,10.0,15.0,12.0,20.0,14.0,19.0,11.0,19.0,11.0,13.0,16.0,14.0,16.0,11.0,10.0,11.0,15.0,8.0,10.0,19.0,10.0,10.0,14.0,19.0,3.0,17.0,17.0,10.0,10.0,19.0,9.0,9.0,10.0,3.0,21.0,10.0,20.0,16.0,22.0
14000US25009254401,4.0,13.0,3.0,3.0,14.0,11.0,4.0,15.0,10.0,3.0,14.0,3.0,2.0,3.0,12.0,14.0,3.0,12.0,4.0,4.0,3.0,3.0,4.0,3.0,12.0,3.0,2.0,2.0,13.0,3.0,3.0,4.0,3.0,3.0,11.0,3.0,3.0,3.0,13.0,12.0,2.0,3.0,12.0,9.0,1.0,2.0,3.0,3.0,2.0,3.0,14.0
14000US33017084100,3.0,3.0,9.0,11.0,9.0,3.0,3.0,11.0,1.0,3.0,11.0,12.0,11.0,3.0,3.0,3.0,3.0,9.0,4.0,3.0,3.0,3.0,4.0,12.0,6.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,12.0,8.0,3.0,9.0,3.0,14.0,13.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,11.0,2.0
14000US25017383101,17.0,11.0,22.0,12.0,12.0,11.0,11.0,13.0,20.0,15.0,10.0,14.0,10.0,15.0,12.0,20.0,13.0,19.0,11.0,19.0,11.0,13.0,16.0,14.0,16.0,11.0,10.0,11.0,15.0,11.0,10.0,19.0,10.0,10.0,14.0,19.0,10.0,17.0,17.0,10.0,10.0,19.0,9.0,9.0,10.0,11.0,21.0,10.0,20.0,16.0,22.0
14000US25017388100,3.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,14.0,3.0,1.0,3.0,3.0,16.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,11.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0
14000US25017382500,14.0,9.0,13.0,3.0,3.0,12.0,3.0,11.0,12.0,3.0,11.0,6.0,13.0,13.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,11.0,4.0,3.0,11.0,11.0,10.0,3.0,18.0,3.0,16.0,3.0,3.0,3.0,14.0,10.0,3.0,12.0,14.0,10.0,11.0,12.0,10.0,4.0,14.0,3.0,8.0,10.0,12.0,11.0,13.0
14000US33015003302,10.0,10.0,11.0,11.0,11.0,3.0,10.0,9.0,8.0,10.0,9.0,10.0,9.0,11.0,10.0,10.0,11.0,8.0,8.0,10.0,10.0,9.0,8.0,10.0,6.0,10.0,9.0,9.0,8.0,9.0,9.0,10.0,8.0,7.0,9.0,8.0,9.0,9.0,12.0,1.0,9.0,3.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0
14000US33015058000,14.0,9.0,15.0,14.0,3.0,4.0,13.0,3.0,18.0,13.0,8.0,2.0,14.0,10.0,9.0,7.0,10.0,7.0,11.0,13.0,9.0,11.0,9.0,2.0,3.0,2.0,13.0,22.0,2.0,4.0,2.0,9.0,2.0,7.0,3.0,7.0,21.0,10.0,6.0,2.0,7.0,8.0,2.0,1.0,8.0,8.0,8.0,2.0,2.0,14.0,3.0
